index,label,trace,logdet,off_diag_mass
0,7,38.29879379272461,-6858.33154296875,3654.9736328125
1,2,43.59675979614258,-6859.94140625,3914.271484375
2,1,39.39573669433594,-6859.77294921875,4385.775390625
3,0,35.801979064941406,-6860.8115234375,4412.82958984375
4,4,39.606605529785156,-6858.36083984375,3831.41064453125
5,1,38.950111389160156,-6856.2587890625,3845.526611328125
6,4,34.519004821777344,-6857.46435546875,3470.1025390625
7,9,39.55632019042969,-6859.12841796875,4214.2216796875
8,5,34.546836853027344,-6862.29931640625,3901.07373046875
9,9,37.070823669433594,-6863.35888671875,4123.01904296875
10,0,37.06173324584961,-6860.91015625,3859.9599609375
11,6,39.25899887084961,-6859.9296875,3936.474853515625
12,9,35.97884750366211,-6861.525390625,4038.256591796875
13,0,45.15911102294922,-6856.0751953125,4264.67333984375
14,1,40.64258575439453,-6859.208984375,3990.65869140625
15,5,43.27812576293945,-6857.53125,4357.03955078125
16,9,38.3344841003418,-6861.123046875,4081.551025390625
17,7,38.03458786010742,-6859.15869140625,4456.05419921875
18,3,34.625396728515625,-6858.82470703125,3534.013671875
19,4,34.888118743896484,-6862.28662109375,4036.880126953125
20,9,37.718807220458984,-6861.72119140625,3671.819091796875
21,6,39.98567581176758,-6858.708984375,4342.521484375
22,6,39.27021789550781,-6861.8681640625,4203.90185546875
23,5,36.184757232666016,-6857.5751953125,3934.528564453125
24,4,45.2890510559082,-6859.55810546875,4295.5126953125
25,0,41.76054382324219,-6858.41943359375,4306.87060546875
26,7,38.13582992553711,-6857.93212890625,3795.3583984375
27,4,35.24003982543945,-6858.33203125,3789.95263671875
28,0,40.58803939819336,-6857.54541015625,3982.651123046875
29,1,36.086673736572266,-6856.42333984375,3656.05419921875
30,3,34.38038635253906,-6861.13818359375,3599.23095703125
31,1,39.72048568725586,-6859.15380859375,4491.1923828125
32,3,37.15144729614258,-6859.962890625,4218.33447265625
33,4,36.95523452758789,-6861.27734375,4134.8212890625
34,7,39.01546096801758,-6857.21484375,3286.839111328125
35,2,35.019874572753906,-6858.57470703125,3600.94921875
36,7,44.07863998413086,-6858.28271484375,4193.28369140625
37,1,35.33045196533203,-6858.650390625,3707.355224609375
38,2,40.958526611328125,-6857.27099609375,4036.655517578125
39,1,38.16433334350586,-6859.353515625,3933.0419921875
40,1,35.57136535644531,-6859.27783203125,3799.420654296875
41,7,41.51334762573242,-6859.52392578125,4436.25048828125
42,4,38.97380447387695,-6858.5361328125,3944.894775390625
43,2,39.275203704833984,-6860.16064453125,3984.008544921875
44,3,40.620121002197266,-6857.611328125,3897.9931640625
45,5,41.46742630004883,-6858.646484375,4196.70751953125
46,1,41.03727340698242,-6857.3740234375,4220.69921875
47,2,35.61710739135742,-6857.55322265625,3380.252685546875
48,4,43.20995330810547,-6861.3154296875,4717.78759765625
49,4,40.58470916748047,-6859.69140625,4197.23486328125
50,6,37.17900848388672,-6860.837890625,4395.7451171875
51,3,34.21869659423828,-6857.9873046875,3410.205810546875
52,5,38.4947509765625,-6860.0458984375,4031.9697265625
53,5,40.98278045654297,-6859.70458984375,4021.13623046875
54,6,32.209930419921875,-6858.52978515625,3174.363525390625
55,0,38.900115966796875,-6858.48779296875,4068.693115234375
56,4,38.725013732910156,-6858.4755859375,3922.228271484375
57,1,40.83109664916992,-6857.0390625,3991.65087890625
58,9,39.628692626953125,-6859.06640625,4105.2978515625
59,5,35.119754791259766,-6860.86083984375,4046.794921875
60,7,38.07125473022461,-6862.56396484375,4409.3271484375
61,8,37.21156311035156,-6858.341796875,3962.18359375
62,9,35.99152374267578,-6860.7529296875,3959.127197265625
63,3,34.350521087646484,-6858.61083984375,3549.96142578125
64,7,37.72904968261719,-6859.83984375,3828.0537109375
65,4,42.53685760498047,-6858.28076171875,4560.6865234375
66,6,35.403812408447266,-6861.57275390625,4130.3349609375
67,4,44.092960357666016,-6858.54296875,4229.4794921875
68,3,33.4764518737793,-6861.17578125,3888.900390625
69,0,38.442955017089844,-6859.421875,3916.35400390625
70,7,41.41707229614258,-6858.0380859375,3958.4111328125
71,0,37.326595306396484,-6857.8271484375,3847.13671875
72,2,40.289306640625,-6861.1142578125,4230.3623046875
73,9,34.3548698425293,-6858.45703125,3544.86083984375
74,1,40.67161560058594,-6859.56201171875,4369.72265625
75,7,36.81501388549805,-6859.67822265625,3811.677978515625
76,3,37.1037483215332,-6859.81103515625,4230.013671875
77,2,37.312191009521484,-6857.6337890625,3906.326171875
78,9,38.86454391479492,-6859.2470703125,4030.41650390625
79,7,36.90330123901367,-6860.6611328125,3882.26708984375
80,7,40.44628143310547,-6857.81982421875,4304.8896484375
81,6,39.72674560546875,-6857.86669921875,4050.06298828125
82,2,40.6403694152832,-6855.57177734375,4104.80322265625
83,7,41.42827224731445,-6859.45849609375,4081.327880859375
84,8,38.554447174072266,-6860.01953125,4195.544921875
85,4,39.53955078125,-6858.89892578125,3733.15087890625
86,7,38.03339767456055,-6858.92919921875,3520.313232421875
87,3,41.245182037353516,-6857.9931640625,4220.5576171875
88,6,44.490943908691406,-6856.8662109375,4633.0791015625
89,1,40.134037017822266,-6857.65185546875,3824.23046875
90,3,34.66139602661133,-6861.25146484375,3825.470947265625
91,6,37.94573974609375,-6856.98193359375,3836.865234375
92,9,29.873825073242188,-6859.775390625,2948.09130859375
93,3,40.4615592956543,-6856.1025390625,4065.518310546875
94,1,44.725040435791016,-6858.58642578125,4406.41650390625
95,4,40.05436325073242,-6859.92138671875,4089.185791015625
96,1,42.062225341796875,-6858.33251953125,3866.78955078125
97,7,37.35416030883789,-6861.85009765625,4446.794921875
98,6,36.728370666503906,-6861.474609375,4182.71728515625
99,9,35.654720306396484,-6859.6708984375,3644.120361328125
100,6,43.3941535949707,-6857.98046875,4048.259521484375
101,0,39.939208984375,-6859.73095703125,4214.27392578125
102,5,42.446678161621094,-6858.8818359375,4093.9111328125
103,4,39.139957427978516,-6858.546875,4418.7587890625
104,9,39.81965255737305,-6857.92431640625,4021.51611328125
105,9,38.47454833984375,-6860.0126953125,4403.736328125
106,2,38.91136169433594,-6858.89453125,4265.4658203125
107,1,41.601688385009766,-6857.7568359375,3848.6298828125
108,9,37.06162643432617,-6861.259765625,3694.40869140625
109,4,42.15653610229492,-6857.1220703125,4140.4853515625
110,8,33.4568977355957,-6865.53759765625,4205.56494140625
111,7,46.07859802246094,-6859.3037109375,4703.13232421875
112,3,37.99562454223633,-6859.3056640625,4357.14453125
113,9,41.63032913208008,-6860.8818359375,4655.6171875
114,7,41.07977294921875,-6857.40966796875,3947.233154296875
115,4,35.4361457824707,-6858.4619140625,3982.099853515625
116,4,38.557926177978516,-6857.59765625,3719.798828125
117,4,40.07398986816406,-6860.150390625,4139.41650390625
118,9,37.50120544433594,-6855.435546875,3542.047119140625
119,2,42.12300491333008,-6856.64697265625,4058.502685546875
120,5,39.715457916259766,-6859.181640625,3808.823974609375
121,4,37.92781066894531,-6862.45263671875,4087.556640625
122,7,37.80113220214844,-6861.49853515625,4374.89208984375
123,6,40.91248321533203,-6859.80419921875,4296.4619140625
124,7,36.569252014160156,-6861.49609375,4461.66796875
125,9,41.35529327392578,-6860.6787109375,4603.45654296875
126,0,36.839080810546875,-6860.8193359375,4099.31787109375
127,5,34.42993927001953,-6857.71875,3460.30712890625
128,8,44.614078521728516,-6857.30517578125,4301.62158203125
129,5,40.05513000488281,-6858.18505859375,3948.4560546875
130,6,41.93857955932617,-6857.52880859375,4484.7587890625
131,6,38.45656204223633,-6860.609375,4426.28662109375
132,5,41.12816619873047,-6859.779296875,4166.7099609375
133,7,40.94646072387695,-6856.859375,4057.975830078125
134,8,36.137027740478516,-6858.794921875,3787.59130859375
135,1,37.72891616821289,-6860.59521484375,4038.008056640625
136,0,41.212310791015625,-6858.06591796875,4502.75048828125
137,1,42.86058807373047,-6858.31201171875,4421.0859375
138,6,43.556488037109375,-6855.79736328125,3742.644287109375
139,4,40.72838592529297,-6862.26171875,4134.732421875
140,6,37.578311920166016,-6860.91162109375,4288.5966796875
141,7,38.80284118652344,-6859.5712890625,4584.64697265625
142,3,38.88949203491211,-6858.77001953125,4395.34619140625
143,1,34.26842498779297,-6858.0625,3350.8173828125
144,7,37.03797912597656,-6860.177734375,4256.14697265625
145,1,40.32876968383789,-6857.4365234375,4349.9150390625
146,8,41.38916015625,-6859.02783203125,4112.8623046875
147,2,37.2691535949707,-6858.46240234375,3871.8212890625
148,0,36.865684509277344,-6861.1103515625,4082.36376953125
149,2,41.676116943359375,-6859.640625,4541.7900390625
150,9,42.04353713989258,-6857.650390625,4141.3017578125
151,9,37.84723663330078,-6858.5859375,3920.350830078125
152,5,35.199729919433594,-6861.06298828125,3873.804931640625
153,5,39.405338287353516,-6861.181640625,4448.6142578125
154,1,35.38739776611328,-6859.9853515625,3917.816650390625
155,5,39.325294494628906,-6859.3193359375,3765.751953125
156,6,39.88716506958008,-6859.1171875,4125.25341796875
157,0,37.92219924926758,-6861.1279296875,4499.650390625
158,3,43.64238357543945,-6859.05810546875,4148.76708984375
159,4,38.84366226196289,-6861.201171875,4660.15625
160,4,41.08859634399414,-6860.0556640625,4227.6435546875
161,6,37.075252532958984,-6859.07470703125,3900.525146484375
162,5,38.85759735107422,-6857.8173828125,3572.65380859375
163,4,45.29288101196289,-6859.04833984375,4198.2822265625
164,6,41.39929962158203,-6861.150390625,4203.83837890625
165,5,39.5837516784668,-6857.12939453125,3814.7998046875
166,4,35.07729721069336,-6861.89892578125,4267.8251953125
167,5,38.741233825683594,-6861.43701171875,4195.328125
168,1,34.839481353759766,-6862.99755859375,4082.224609375
169,4,39.27067565917969,-6859.06005859375,4037.240966796875
170,4,35.91475296020508,-6859.56884765625,3830.38916015625
171,7,36.958221435546875,-6861.3310546875,4289.60205078125
172,2,41.66873550415039,-6857.17333984375,4143.45947265625
173,3,45.8575325012207,-6858.796875,4962.09619140625
174,2,43.79908752441406,-6856.8671875,4075.82275390625
175,7,42.01991271972656,-6857.44384765625,4270.4345703125
176,1,38.88405990600586,-6857.4150390625,4133.16796875
177,8,38.11167907714844,-6864.556640625,4440.21875
178,1,40.294044494628906,-6857.56689453125,3953.413330078125
179,8,37.27804946899414,-6859.1748046875,3900.928955078125
180,1,42.89084243774414,-6858.09375,3916.568115234375
181,8,40.891658782958984,-6856.029296875,4058.316162109375
182,5,42.12824249267578,-6857.36572265625,4047.281005859375
183,0,33.82383728027344,-6858.419921875,3538.18359375
184,8,36.747474670410156,-6860.8369140625,3903.862548828125
185,9,40.9334716796875,-6858.119140625,4305.05712890625
186,2,40.4907112121582,-6859.9375,4109.541015625
187,5,39.88398361206055,-6861.677734375,4501.4716796875
188,0,40.09899139404297,-6859.296875,4400.03662109375
189,1,34.87041473388672,-6857.6787109375,3590.04736328125
190,1,40.76603317260742,-6856.9130859375,3963.9287109375
191,1,48.46469497680664,-6859.27490234375,4340.8701171875
192,0,36.76571273803711,-6860.68017578125,4074.83056640625
193,9,39.77871322631836,-6859.09765625,3790.171142578125
194,0,40.116886138916016,-6859.9296875,4391.25439453125
195,3,42.558815002441406,-6861.01953125,4311.248046875
196,1,45.55767059326172,-6857.5390625,4131.7998046875
197,6,38.09025955200195,-6858.6123046875,3994.587158203125
198,4,41.4303092956543,-6856.40380859375,4155.8544921875
199,2,37.984500885009766,-6858.22509765625,4112.5458984375
200,3,44.19840621948242,-6859.93896484375,4440.8095703125
201,6,40.55186462402344,-6857.521484375,3679.288330078125
202,1,37.453041076660156,-6860.7099609375,3789.1396484375
203,1,41.33866882324219,-6857.6455078125,3915.1376953125
204,1,47.00774002075195,-6859.8291015625,4866.89697265625
205,3,35.63300704956055,-6861.03173828125,3794.545166015625
206,9,40.462398529052734,-6856.80908203125,3809.608154296875
207,5,34.072540283203125,-6859.84814453125,3681.662353515625
208,2,36.42228317260742,-6856.50048828125,3695.8291015625
209,9,39.066490173339844,-6857.802734375,3865.770751953125
210,4,41.16265869140625,-6857.7080078125,3826.02978515625
211,5,38.58265686035156,-6858.521484375,4106.73193359375
212,9,39.379215240478516,-6857.5400390625,3970.943603515625
213,3,42.73835754394531,-6856.6650390625,4331.17333984375
214,9,43.47603988647461,-6858.2490234375,4304.05517578125
215,0,41.005027770996094,-6858.53076171875,4171.5
216,3,41.29115676879883,-6857.3095703125,3991.5
217,6,40.60745620727539,-6859.48974609375,4422.85791015625
218,5,37.67015075683594,-6860.8623046875,4064.609130859375
219,5,38.51355743408203,-6859.7958984375,3979.155517578125
220,7,34.329959869384766,-6857.60595703125,3705.6474609375
221,2,31.402694702148438,-6860.73095703125,3497.697021484375
222,2,39.87635803222656,-6857.0478515625,3486.8837890625
223,7,37.824729919433594,-6859.39599609375,3849.445068359375
224,1,40.3028564453125,-6860.0869140625,4263.17822265625
225,2,37.89650344848633,-6860.7978515625,4226.4658203125
226,8,43.549110412597656,-6856.48828125,4263.92578125
227,4,41.31328201293945,-6859.9248046875,4124.7109375
228,1,41.7573356628418,-6863.552734375,4157.6962890625
229,7,40.442054748535156,-6858.732421875,4277.45556640625
230,3,39.617103576660156,-6861.32373046875,4294.61328125
231,3,36.7581901550293,-6858.06201171875,4044.315673828125
232,8,42.19218444824219,-6862.64306640625,4199.77392578125
233,8,40.0665397644043,-6859.107421875,4199.7734375
234,7,34.28349304199219,-6859.4052734375,3712.802734375
235,9,37.88577651977539,-6857.1044921875,3723.441650390625
236,2,39.73240661621094,-6858.9228515625,4071.3134765625
237,2,37.405853271484375,-6861.43896484375,4429.69775390625
238,4,32.922096252441406,-6857.2919921875,3227.7158203125
239,1,37.35093307495117,-6860.72314453125,3965.92822265625
240,5,41.047550201416016,-6857.60791015625,4312.408203125
241,9,41.82008361816406,-6858.5224609375,4234.57373046875
242,8,41.948402404785156,-6859.99169921875,4360.80908203125
243,7,41.31911087036133,-6857.5634765625,4092.642333984375
244,2,42.615482330322266,-6856.06787109375,3867.094970703125
245,3,40.3448600769043,-6862.03125,4325.4443359375
246,0,31.77492332458496,-6857.4638671875,3078.698974609375
247,4,35.35719680786133,-6863.45556640625,4111.296875
248,4,33.215091705322266,-6858.486328125,3267.699462890625
