index,label,predicted,correct,trace,logdet,off_diag_mass,entropy,mutual_information,confidence
0,7,1,False,39.678932189941406,-6286.68896484375,3200.354736328125,2.3024966716766357,3.743171691894531e-05,0.10200586169958115
1,2,1,False,35.969940185546875,-6274.5634765625,2582.27392578125,2.3025104999542236,4.267692565917969e-05,0.10126147419214249
2,1,1,True,39.532230377197266,-6286.87841796875,3244.884765625,2.3024978637695312,3.62396240234375e-05,0.10190612822771072
3,0,1,False,37.86407470703125,-6277.75341796875,2731.65185546875,2.302502155303955,3.910064697265625e-05,0.10188638418912888
4,4,1,False,39.44627380371094,-6277.09130859375,3047.81787109375,2.302489757537842,4.291534423828125e-05,0.10220567882061005
5,1,1,True,40.363250732421875,-6277.4033203125,3070.884521484375,2.302497625350952,4.0531158447265625e-05,0.10222043097019196
6,4,1,False,41.097503662109375,-6280.78369140625,3020.97265625,2.3025081157684326,3.647804260253906e-05,0.10176940262317657
7,9,1,False,40.683013916015625,-6278.26904296875,3327.72705078125,2.302504062652588,3.504753112792969e-05,0.10199615359306335
8,5,1,False,37.882850646972656,-6282.216796875,2860.93359375,2.3024888038635254,4.935264587402344e-05,0.10184727609157562
9,9,1,False,39.30387878417969,-6271.26953125,2827.53076171875,2.3025054931640625,3.814697265625e-05,0.1017618402838707
10,0,1,False,38.696571350097656,-6283.7236328125,3167.48388671875,2.3025007247924805,4.100799560546875e-05,0.10188658535480499
11,6,1,False,40.712745666503906,-6273.7578125,2948.004638671875,2.3025081157684326,4.172325134277344e-05,0.10141019523143768
12,9,1,False,40.02330017089844,-6275.61376953125,2764.646240234375,2.3025095462799072,3.695487976074219e-05,0.1018047034740448
13,0,1,False,39.23483657836914,-6279.734375,3044.454833984375,2.3025050163269043,3.981590270996094e-05,0.10188367962837219
14,1,1,True,38.83116149902344,-6275.04150390625,2745.846923828125,2.3024981021881104,4.601478576660156e-05,0.10190963000059128
15,5,1,False,34.1939811706543,-6284.3984375,2889.224853515625,2.302504062652588,3.504753112792969e-05,0.10144846141338348
16,9,1,False,39.12593460083008,-6282.876953125,3414.800537109375,2.302494764328003,3.5762786865234375e-05,0.10200038552284241
17,7,1,False,38.543697357177734,-6285.599609375,3244.632080078125,2.302499532699585,4.315376281738281e-05,0.10175618529319763
18,3,1,False,39.36299514770508,-6279.82373046875,2846.15087890625,2.302511692047119,3.981590270996094e-05,0.10157647728919983
19,4,1,False,38.345359802246094,-6283.60986328125,3197.21533203125,2.3025031089782715,3.7670135498046875e-05,0.10188917815685272
20,9,1,False,41.78695297241211,-6274.9228515625,3042.640380859375,2.3025097846984863,4.3392181396484375e-05,0.10168500989675522
21,6,1,False,38.282867431640625,-6275.69384765625,2939.859130859375,2.302511692047119,3.4809112548828125e-05,0.10156165063381195
22,6,1,False,39.3962287902832,-6283.134765625,3404.497314453125,2.3024961948394775,3.933906555175781e-05,0.10192835330963135
23,5,1,False,36.88260269165039,-6276.74169921875,2731.466552734375,2.302506685256958,3.838539123535156e-05,0.10192666947841644
24,4,1,False,40.298038482666016,-6273.75537109375,2891.947265625,2.302504301071167,4.673004150390625e-05,0.10158602893352509
25,0,1,False,41.64243698120117,-6284.17724609375,3246.803955078125,2.302499771118164,3.838539123535156e-05,0.1016872450709343
26,7,1,False,38.30519104003906,-6280.39013671875,3227.357421875,2.3025126457214355,3.2901763916015625e-05,0.10172972083091736
27,4,1,False,37.90105056762695,-6285.70166015625,3454.037841796875,2.3024964332580566,4.124641418457031e-05,0.10214947909116745
28,0,1,False,37.9128532409668,-6282.46728515625,3045.31591796875,2.3025035858154297,3.62396240234375e-05,0.10192748159170151
29,1,1,True,37.43862533569336,-6282.08447265625,3065.878173828125,2.302500009536743,3.6716461181640625e-05,0.10211566835641861
30,3,1,False,38.24350357055664,-6280.154296875,3009.96044921875,2.302500009536743,3.910064697265625e-05,0.10188743472099304
31,1,1,True,38.39990234375,-6282.65185546875,3197.812255859375,2.3024978637695312,4.00543212890625e-05,0.10212848335504532
32,3,1,False,37.598289489746094,-6292.40380859375,3259.636962890625,2.3025012016296387,4.00543212890625e-05,0.10152804106473923
33,4,1,False,40.08816909790039,-6280.64013671875,2969.851806640625,2.3025131225585938,3.62396240234375e-05,0.10157854110002518
34,7,1,False,39.489131927490234,-6279.3232421875,2899.67578125,2.3025057315826416,3.910064697265625e-05,0.10163573920726776
35,2,1,False,37.017269134521484,-6282.55810546875,2981.465087890625,2.3025050163269043,3.743171691894531e-05,0.10184329748153687
36,7,1,False,38.081424713134766,-6277.7919921875,3192.32080078125,2.3025166988372803,3.4332275390625e-05,0.10150422155857086
37,1,1,True,40.59791564941406,-6278.7509765625,3024.65478515625,2.3025081157684326,3.3855438232421875e-05,0.10196112096309662
38,2,1,False,35.718379974365234,-6279.90234375,2805.73828125,2.302504062652588,3.838539123535156e-05,0.10181973874568939
39,1,1,True,39.3630485534668,-6283.3310546875,3435.781005859375,2.302492141723633,4.00543212890625e-05,0.10228730738162994
40,1,1,True,39.441673278808594,-6280.390625,3051.364013671875,2.302497148513794,4.7206878662109375e-05,0.10209284722805023
41,7,1,False,38.167747497558594,-6280.173828125,3118.4931640625,2.302504062652588,3.933906555175781e-05,0.10186530649662018
42,4,1,False,39.042884826660156,-6286.1865234375,3277.847412109375,2.302500009536743,3.218650817871094e-05,0.1020163744688034
43,2,1,False,40.32272720336914,-6280.4599609375,3317.86376953125,2.3025054931640625,3.8623809814453125e-05,0.10173486918210983
44,3,1,False,39.94452667236328,-6275.65283203125,3129.025390625,2.3025062084198,3.5762786865234375e-05,0.10197726637125015
45,5,1,False,36.70368576049805,-6287.2099609375,3161.181396484375,2.302501916885376,3.1948089599609375e-05,0.10199148207902908
46,1,1,True,39.43928527832031,-6283.12841796875,3078.876220703125,2.302510976791382,3.552436828613281e-05,0.1017986536026001
47,2,1,False,38.63922882080078,-6282.87109375,3242.943115234375,2.3024981021881104,3.814697265625e-05,0.10204294323921204
48,4,1,False,40.23354721069336,-6277.6455078125,2996.29345703125,2.3025052547454834,3.838539123535156e-05,0.10179403424263
49,4,1,False,41.85667037963867,-6275.81787109375,3014.2822265625,2.3024990558624268,4.029273986816406e-05,0.1021231934428215
50,6,1,False,39.98107147216797,-6275.11181640625,2769.390625,2.3025171756744385,3.504753112792969e-05,0.10173624753952026
51,3,1,False,38.72028350830078,-6278.60693359375,2914.575927734375,2.302504777908325,3.9577484130859375e-05,0.10177255421876907
52,5,1,False,38.525115966796875,-6276.189453125,2888.70556640625,2.3025145530700684,3.814697265625e-05,0.10161289572715759
53,5,1,False,39.54470443725586,-6277.78125,2853.47119140625,2.302511692047119,4.291534423828125e-05,0.10148930549621582
54,6,1,False,39.015411376953125,-6284.25830078125,3108.72802734375,2.3024919033050537,3.600120544433594e-05,0.10214900970458984
55,0,1,False,36.40045928955078,-6277.021484375,2777.953125,2.3025100231170654,3.600120544433594e-05,0.10186140984296799
56,4,1,False,36.976322174072266,-6285.01806640625,3219.11279296875,2.3024964332580566,3.6716461181640625e-05,0.10198649019002914
57,1,1,True,39.50191879272461,-6279.62060546875,3064.7958984375,2.302495241165161,4.649162292480469e-05,0.10217741131782532
58,9,1,False,41.056339263916016,-6280.0986328125,3055.26123046875,2.302508592605591,4.315376281738281e-05,0.10169073939323425
59,5,1,False,38.70636749267578,-6279.8154296875,2924.10986328125,2.30250883102417,4.1484832763671875e-05,0.10170924663543701
60,7,1,False,38.432334899902344,-6279.0908203125,3119.25634765625,2.302507162094116,4.220008850097656e-05,0.10188540071249008
61,8,1,False,37.747676849365234,-6275.20947265625,2856.0458984375,2.302502155303955,4.5299530029296875e-05,0.10174419730901718
62,9,1,False,38.759422302246094,-6285.923828125,3232.966064453125,2.30249285697937,3.981590270996094e-05,0.10214328020811081
63,3,1,False,39.45939254760742,-6285.912109375,3176.181884765625,2.302504301071167,3.7670135498046875e-05,0.10186116397380829
