index,label,predicted,correct,trace,logdet,off_diag_mass,entropy,mutual_information,confidence
0,7,2,False,11.735260963439941,-6364.8955078125,197.56332397460938,1.7156485319137573,0.01512753963470459,0.3590490520000458
1,2,2,True,19.066072463989258,-6364.0263671875,200.6092071533203,1.9808176755905151,0.034561753273010254,0.2859603762626648
2,1,0,False,18.005279541015625,-6367.37451171875,186.64340209960938,2.1779496669769287,0.07238149642944336,0.1776820421218872
3,0,0,True,13.09029483795166,-6367.63720703125,182.3597412109375,2.225684642791748,0.04154825210571289,0.15051966905593872
4,4,7,False,12.822306632995605,-6364.57470703125,199.1725311279297,2.2035462856292725,0.02295088768005371,0.17137865722179413
5,1,2,False,15.4017972946167,-6367.48486328125,192.1729736328125,2.243698835372925,0.031160831451416016,0.13690492510795593
6,4,2,False,16.951507568359375,-6361.1123046875,211.0386505126953,2.2050130367279053,0.03383135795593262,0.15215305984020233
7,9,8,False,15.339886665344238,-6361.84033203125,207.9922332763672,2.209368944168091,0.036803483963012695,0.1624436378479004
8,5,7,False,14.048820495605469,-6354.91015625,232.36566162109375,2.214778423309326,0.03211832046508789,0.1587907075881958
9,9,2,False,15.928458213806152,-6365.0009765625,193.67575073242188,2.180089235305786,0.03251338005065918,0.1893143355846405
10,0,0,True,19.921640396118164,-6371.45849609375,182.73036193847656,2.1337075233459473,0.08475065231323242,0.21801462769508362
11,6,0,False,17.1820068359375,-6364.4482421875,200.57598876953125,2.2052114009857178,0.04490351676940918,0.15848243236541748
12,9,9,True,12.608139038085938,-6366.66796875,189.69593811035156,2.1896815299987793,0.02139878273010254,0.15383872389793396
13,0,0,True,14.899688720703125,-6366.005859375,191.6114044189453,2.123749017715454,0.0650942325592041,0.2295624017715454
14,1,2,False,24.46681785583496,-6367.439453125,189.40306091308594,2.188101291656494,0.06769657135009766,0.14499184489250183
15,5,6,False,14.394035339355469,-6366.365234375,194.14395141601562,2.1644721031188965,0.014778375625610352,0.1825082153081894
16,9,9,True,18.228586196899414,-6362.52197265625,207.12107849121094,2.1633336544036865,0.032712459564208984,0.1723773181438446
17,7,2,False,17.934717178344727,-6364.3017578125,198.58096313476562,1.889034390449524,0.02250814437866211,0.3023759722709656
18,3,0,False,15.988102912902832,-6366.953125,191.03614807128906,2.2225513458251953,0.05118751525878906,0.13984830677509308
19,4,7,False,19.53070831298828,-6361.98046875,210.4449920654297,2.208817958831787,0.029509305953979492,0.1456831842660904
20,9,2,False,11.310114860534668,-6370.2626953125,183.4481658935547,2.1902129650115967,0.012230157852172852,0.1865326166152954
21,6,6,True,11.880023002624512,-6366.85498046875,192.72323608398438,2.1588997840881348,0.01586318016052246,0.17392954230308533
22,6,2,False,11.340351104736328,-6359.43603515625,214.1999969482422,2.2107670307159424,0.03485846519470215,0.16167287528514862
23,5,7,False,14.156353950500488,-6362.158203125,204.7286834716797,2.1606605052948,0.02651190757751465,0.2289549708366394
24,4,7,False,13.770410537719727,-6362.076171875,205.17771911621094,2.1639959812164307,0.01694488525390625,0.1782349944114685
25,0,2,False,14.811774253845215,-6370.27685546875,178.8157501220703,2.232100009918213,0.040471553802490234,0.14102451503276825
26,7,2,False,14.533232688903809,-6366.9384765625,188.85452270507812,2.1997742652893066,0.02485179901123047,0.17208150029182434
27,4,7,False,14.17051887512207,-6370.5068359375,187.32415771484375,2.176851749420166,0.015813112258911133,0.16615036129951477
28,0,0,True,19.994300842285156,-6366.9638671875,195.74008178710938,2.1371243000030518,0.0773317813873291,0.2112654447555542
29,1,0,False,18.03759765625,-6363.880859375,200.9782257080078,2.2292733192443848,0.04361701011657715,0.1333191841840744
30,3,7,False,14.025874137878418,-6366.908203125,191.2905731201172,2.1023738384246826,0.01870131492614746,0.21653904020786285
31,1,2,False,16.590755462646484,-6371.12646484375,176.43939208984375,2.2213902473449707,0.04517841339111328,0.13926558196544647
32,3,2,False,16.930795669555664,-6364.0341796875,197.5007781982422,2.0981078147888184,0.02179694175720215,0.21659933030605316
33,4,2,False,15.554051399230957,-6362.06689453125,210.07113647460938,2.203045606613159,0.04157280921936035,0.16565784811973572
34,7,2,False,17.836641311645508,-6366.0126953125,198.60208129882812,1.7942380905151367,0.030340909957885742,0.32690900564193726
35,2,2,True,12.980281829833984,-6367.45947265625,186.952880859375,2.1324901580810547,0.02160501480102539,0.22578170895576477
36,7,2,False,15.787914276123047,-6362.41015625,199.32052612304688,2.0793888568878174,0.04210710525512695,0.2317507266998291
37,1,0,False,19.290733337402344,-6372.798828125,179.04757690429688,2.202861785888672,0.05791878700256348,0.15516965091228485
38,2,2,True,15.126405715942383,-6367.55859375,193.9072265625,2.0030550956726074,0.05535244941711426,0.2312088906764984
39,1,8,False,14.991841316223145,-6363.75244140625,194.6617889404297,2.236393690109253,0.04327893257141113,0.13721951842308044
40,1,0,False,25.354881286621094,-6367.02001953125,197.96963500976562,2.1683521270751953,0.07964038848876953,0.1621362268924713
41,7,2,False,22.999286651611328,-6363.4228515625,213.79432678222656,2.1217901706695557,0.05556440353393555,0.18715116381645203
42,4,7,False,20.956960678100586,-6369.0302734375,189.36923217773438,2.156731128692627,0.030411958694458008,0.19622118771076202
43,2,2,True,19.306058883666992,-6362.0498046875,211.94578552246094,2.038064479827881,0.06051945686340332,0.21485266089439392
44,3,7,False,13.058114051818848,-6361.79443359375,203.10348510742188,2.167478561401367,0.021100282669067383,0.19483694434165955
45,5,6,False,12.602295875549316,-6360.75927734375,202.81613159179688,2.141213893890381,0.01220393180847168,0.16565464437007904
46,1,8,False,14.883572578430176,-6366.880859375,192.35507202148438,2.2402443885803223,0.03670239448547363,0.13283950090408325
47,2,2,True,13.551053047180176,-6357.2880859375,217.9525604248047,2.2185592651367188,0.03015899658203125,0.1512995958328247
48,4,2,False,14.818618774414062,-6368.97900390625,185.0093536376953,2.2033729553222656,0.026450395584106445,0.15291807055473328
49,4,2,False,15.848664283752441,-6366.10791015625,190.89146423339844,2.219160795211792,0.03265976905822754,0.14861200749874115
50,6,8,False,13.854812622070312,-6364.38623046875,206.2958984375,2.235042095184326,0.027466535568237305,0.15488478541374207
51,3,2,False,11.427547454833984,-6372.46630859375,169.6025848388672,2.2053062915802,0.025504112243652344,0.16458430886268616
52,5,7,False,14.726856231689453,-6367.87841796875,189.35670471191406,2.1958510875701904,0.01848578453063965,0.19011329114437103
53,5,6,False,15.445155143737793,-6364.9287109375,198.123046875,2.131504774093628,0.017175674438476562,0.202416330575943
54,6,2,False,17.88189125061035,-6361.619140625,204.78916931152344,2.18280291557312,0.049234628677368164,0.16807806491851807
55,0,0,True,18.927825927734375,-6367.0068359375,190.81187438964844,2.150890827178955,0.07809710502624512,0.19243964552879333
56,4,2,False,15.681302070617676,-6367.1865234375,193.0301055908203,2.2183897495269775,0.026015758514404297,0.14876165986061096
57,1,0,False,17.827056884765625,-6365.25390625,195.11195373535156,2.230496644973755,0.04132390022277832,0.13710713386535645
58,9,7,False,14.073005676269531,-6370.6357421875,182.64630126953125,2.152270555496216,0.01779937744140625,0.18537397682666779
59,5,0,False,23.38576316833496,-6366.56640625,201.3017120361328,2.1836061477661133,0.06368303298950195,0.16793732345104218
60,7,2,False,18.333965301513672,-6365.115234375,194.50836181640625,2.2089576721191406,0.03937721252441406,0.16435803472995758
61,8,2,False,16.819499969482422,-6367.13671875,189.95249938964844,2.2209866046905518,0.043120622634887695,0.14380213618278503
62,9,8,False,13.55047607421875,-6359.078125,214.527587890625,2.216120958328247,0.025577783584594727,0.18048372864723206
63,3,7,False,19.076086044311523,-6361.9931640625,205.35598754882812,2.182481050491333,0.05548739433288574,0.156461700797081
