index,label,predicted,correct,trace,logdet,off_diag_mass,entropy,mutual_information,confidence
0,7,2,False,11.735260963439941,-6364.8955078125,197.56332397460938,2.3014512062072754,9.107589721679688e-05,0.10798685252666473
1,2,2,True,19.066072463989258,-6364.0263671875,200.6092071533203,2.3019168376922607,0.00013566017150878906,0.10577073693275452
2,1,0,False,18.005279541015625,-6367.37451171875,186.64340209960938,2.3024027347564697,0.00010776519775390625,0.10205627977848053
3,0,0,True,13.09029483795166,-6367.63720703125,182.3597412109375,2.302471876144409,5.9604644775390625e-05,0.10145580768585205
4,4,7,False,12.822306632995605,-6364.57470703125,199.1725311279297,2.3023431301116943,6.29425048828125e-05,0.10261745005846024
5,1,8,False,15.4017972946167,-6367.48486328125,192.1729736328125,2.302485227584839,5.507469177246094e-05,0.10145283490419388
6,4,2,False,16.951507568359375,-6361.1123046875,211.0386505126953,2.3023762702941895,7.748603820800781e-05,0.10208649933338165
7,9,8,False,15.339886665344238,-6361.84033203125,207.9922332763672,2.302412271499634,6.842613220214844e-05,0.10230494290590286
8,5,7,False,14.048820495605469,-6354.91015625,232.36566162109375,2.3024420738220215,4.839897155761719e-05,0.10218721628189087
9,9,2,False,15.928458213806152,-6365.0009765625,193.67575073242188,2.3023273944854736,9.322166442871094e-05,0.1031118705868721
10,0,0,True,19.921640396118164,-6371.45849609375,182.73036193847656,2.302340269088745,0.0001308917999267578,0.1031169667840004
11,6,2,False,17.1820068359375,-6364.4482421875,200.57598876953125,2.302428960800171,7.152557373046875e-05,0.10175912082195282
12,9,9,True,12.608139038085938,-6366.66796875,189.69593811035156,2.302302598953247,6.532669067382812e-05,0.1022394448518753
13,0,0,True,14.899688720703125,-6366.005859375,191.6114044189453,2.3023273944854736,8.869171142578125e-05,0.10361091792583466
14,1,2,False,24.46681785583496,-6367.439453125,189.40306091308594,2.3023691177368164,0.00012350082397460938,0.1018974706530571
15,5,6,False,14.394035339355469,-6366.365234375,194.14395141601562,2.3022310733795166,6.389617919921875e-05,0.10308343172073364
16,9,9,True,18.228586196899414,-6362.52197265625,207.12107849121094,2.3022501468658447,0.00010013580322265625,0.10278743505477905
17,7,2,False,17.934717178344727,-6364.3017578125,198.58096313476562,2.3017079830169678,0.00012969970703125,0.10644147545099258
18,3,2,False,15.988102912902832,-6366.953125,191.03614807128906,2.3024632930755615,7.796287536621094e-05,0.10124099999666214
19,4,7,False,19.53070831298828,-6361.98046875,210.4449920654297,2.30228590965271,0.00010371208190917969,0.10197914391756058
20,9,2,False,11.310114860534668,-6370.2626953125,183.4481658935547,2.302333354949951,4.482269287109375e-05,0.10301998257637024
21,6,6,True,11.880023002624512,-6366.85498046875,192.72323608398438,2.302192449569702,6.413459777832031e-05,0.10294871777296066
22,6,2,False,11.340351104736328,-6359.43603515625,214.1999969482422,2.30245041847229,4.3392181396484375e-05,0.10224494338035583
23,5,7,False,14.156353950500488,-6362.158203125,204.7286834716797,2.3023388385772705,6.794929504394531e-05,0.10391838103532791
24,4,7,False,13.770410537719727,-6362.076171875,205.17771911621094,2.3021862506866455,7.534027099609375e-05,0.10299945622682571
25,0,2,False,14.811774253845215,-6370.27685546875,178.8157501220703,2.3024702072143555,6.461143493652344e-05,0.10161405801773071
26,7,2,False,14.533232688903809,-6366.9384765625,188.85452270507812,2.302372455596924,7.009506225585938e-05,0.10263050347566605
27,4,7,False,14.17051887512207,-6370.5068359375,187.32415771484375,2.3022022247314453,8.153915405273438e-05,0.10266243666410446
28,0,0,True,19.994300842285156,-6366.9638671875,195.74008178710938,2.302337408065796,0.00011849403381347656,0.10301020741462708
29,1,2,False,18.03759765625,-6363.880859375,200.9782257080078,2.3024637699127197,6.818771362304688e-05,0.10118105262517929
