index,label,predicted,correct,trace,logdet,off_diag_mass,entropy,mutual_information,confidence
0,7,1,False,39.678932189941406,-6286.68896484375,3200.354736328125,2.302232503890991,0.00014901161193847656,0.10405097156763077
1,2,1,False,35.969940185546875,-6274.5634765625,2582.27392578125,2.3022868633270264,0.00017142295837402344,0.1025434285402298
2,1,1,True,39.532230377197266,-6286.87841796875,3244.884765625,2.3022379875183105,0.00014448165893554688,0.10384584218263626
3,0,1,False,37.86407470703125,-6277.75341796875,2731.65185546875,2.3022539615631104,0.00015592575073242188,0.10380621999502182
4,4,1,False,39.44627380371094,-6277.09130859375,3047.81787109375,2.3022043704986572,0.00017023086547851562,0.10445868968963623
5,1,1,True,40.363250732421875,-6277.4033203125,3070.884521484375,2.3022353649139404,0.00016236305236816406,0.10448789596557617
6,4,1,False,41.097503662109375,-6280.78369140625,3020.97265625,2.302277088165283,0.0001461505889892578,0.10357358306646347
7,9,1,False,40.683013916015625,-6278.26904296875,3327.72705078125,2.302260637283325,0.00014019012451171875,0.10403037071228027
8,5,1,False,37.882850646972656,-6282.216796875,2860.93359375,2.30220103263855,0.00019669532775878906,0.10373006761074066
9,9,1,False,39.30387878417969,-6271.26953125,2827.53076171875,2.3022663593292236,0.00015282630920410156,0.10355332493782043
10,0,1,False,38.696571350097656,-6283.7236328125,3167.48388671875,2.3022491931915283,0.00016307830810546875,0.10380586236715317
11,6,1,False,40.712745666503906,-6273.7578125,2948.004638671875,2.302278518676758,0.00016546249389648438,0.10284159332513809
12,9,1,False,40.02330017089844,-6275.61376953125,2764.646240234375,2.3022828102111816,0.0001475811004638672,0.10364504158496857
13,0,1,False,39.23483657836914,-6279.734375,3044.454833984375,2.3022654056549072,0.00015878677368164062,0.10379991680383682
14,1,1,True,38.83116149902344,-6275.04150390625,2745.846923828125,2.3022372722625732,0.00018358230590820312,0.10385912656784058
15,5,1,False,34.1939811706543,-6284.3984375,2889.224853515625,2.302262544631958,0.00014066696166992188,0.1029149517416954
16,9,1,False,39.12593460083008,-6282.876953125,3414.800537109375,2.302224636077881,0.0001418590545654297,0.1040341705083847
17,7,1,False,38.543697357177734,-6285.599609375,3244.632080078125,2.30224347114563,0.0001723766326904297,0.10354375094175339
18,3,1,False,39.36299514770508,-6279.82373046875,2846.15087890625,2.302293300628662,0.00015854835510253906,0.1031760647892952
19,4,1,False,38.345359802246094,-6283.60986328125,3197.21533203125,2.3022565841674805,0.00015115737915039062,0.10381368547677994
